victim,sample_index,raw_success,natural,effective_success,raw_query,effective_query
SigLIP2,131,True,True,True,3,3
SigLIP2,132,True,True,True,3,3
SigLIP2,133,True,True,True,3,3
SigLIP2,134,False,False,False,100,100
SigLIP2,135,True,True,True,23,23
SigLIP2,136,True,True,True,3,3
SigLIP2,138,True,True,True,53,53
SigLIP2,139,True,True,True,20,20
SigLIP2,140,False,False,False,100,100
SigLIP2,141,True,True,True,8,8
SigLIP2,143,True,True,True,45,45
SigLIP2,144,True,True,True,13,13
SigLIP2,145,True,True,True,30,30
SigLIP2,146,False,False,False,100,100
SigLIP2,148,True,True,True,10,10
SigLIP2,149,False,False,False,100,100
SigLIP2,150,True,True,True,24,24
SigLIP2,151,True,True,True,8,8
SigLIP2,152,True,True,True,20,20
SigLIP2,153,False,False,False,100,100
SigLIP2,154,True,True,True,3,3
SigLIP2,155,True,True,True,18,18
SigLIP2,156,False,False,False,100,100
SigLIP2,157,True,True,True,28,28
SigLIP2,158,True,True,True,45,45
SigLIP2,159,False,False,False,100,100
SigLIP2,160,False,False,False,100,100
SigLIP2,161,True,True,True,3,3
SigLIP2,162,True,True,True,30,30
SigLIP2,163,True,True,True,8,8
SigLIP2,164,False,False,False,100,100
SigLIP2,165,True,True,True,3,3
SigLIP2,166,True,True,True,3,3
SigLIP2,167,False,False,False,100,100
SigLIP2,168,True,True,True,33,33
SigLIP2,170,False,False,False,100,100
SigLIP2,171,True,True,True,8,8
SigLIP2,172,True,True,True,10,10
SigLIP2,173,False,False,False,100,100
SigLIP2,174,True,True,True,5,5
SigLIP2,175,True,True,True,28,28
SigLIP2,176,False,False,False,100,100
SigLIP2,177,True,True,True,5,5
SigLIP2,178,False,False,False,100,100
SigLIP2,179,True,True,True,3,3
SigLIP2,180,False,False,False,100,100
SigLIP2,181,True,True,True,39,39
SigLIP2,184,True,True,True,5,5
SigLIP2,185,True,True,True,33,33
SigLIP2,186,True,True,True,3,3
SigLIP2,187,True,True,True,3,3
SigLIP2,188,True,True,True,3,3
SigLIP2,189,True,True,True,5,5
SigLIP2,190,True,True,True,5,5
SigLIP2,191,False,False,False,100,100
SigLIP2,192,True,True,True,5,5
SigLIP2,193,True,True,True,3,3
SigLIP2,196,True,True,True,3,3
SigLIP2,197,False,False,False,100,100
SigLIP2,198,False,False,False,100,100
SigLIP2,199,True,True,True,8,8
SigLIP2,200,True,True,True,3,3
SigLIP2,202,True,True,True,5,5
SigLIP2,203,True,True,True,98,98
SigLIP2,204,True,True,True,8,8
SigLIP2,205,True,True,True,3,3
SigLIP2,206,True,True,True,13,13
SigLIP2,207,True,True,True,24,24
SigLIP2,208,True,True,True,3,3
SigLIP2,209,False,False,False,100,100
SigLIP2,210,False,False,False,100,100
SigLIP2,214,True,True,True,3,3
SigLIP2,215,True,True,True,10,10
SigLIP2,216,True,True,True,3,3
SigLIP2,217,True,True,True,3,3
SigLIP2,218,True,True,True,20,20
SigLIP2,219,True,True,True,5,5
SigLIP2,220,True,True,True,3,3
SigLIP2,221,False,False,False,100,100
SigLIP2,222,True,True,True,5,5
SigLIP2,223,True,True,True,28,28
SigLIP2,224,False,False,False,100,100
SigLIP2,225,True,True,True,13,13
SigLIP2,226,True,True,True,5,5
SigLIP2,227,True,True,True,3,3
SigLIP2,228,True,True,True,8,8
SigLIP2,229,False,False,False,100,100
SigLIP2,231,True,True,True,3,3
SigLIP2,232,True,True,True,5,5
SigLIP2,233,False,False,False,100,100
SigLIP2,234,True,True,True,98,98
SigLIP2,235,False,False,False,100,100
SigLIP2,236,True,True,True,3,3
SigLIP2,237,True,True,True,48,48
SigLIP2,238,True,True,True,10,10
SigLIP2,239,True,True,True,3,3
SigLIP2,240,True,True,True,8,8
SigLIP2,241,True,True,True,23,23
SigLIP2,242,True,True,True,11,11
SigLIP2,243,True,True,True,18,18
SigLIP2,244,True,True,True,40,40
SigLIP2,245,False,False,False,100,100
SigLIP2,246,True,True,True,10,10
SigLIP2,247,False,False,False,100,100
SigLIP2,248,True,True,True,18,18
SigLIP2,249,True,True,True,3,3
SigLIP2,250,True,True,True,3,3
SigLIP2,254,True,False,False,18,100
SigLIP2,255,False,False,False,100,100
SigLIP2,256,True,True,True,3,3
SigLIP2,257,False,False,False,100,100
SigLIP2,258,True,True,True,3,3
SigLIP2,259,False,False,False,100,100
SigLIP2,260,True,True,True,3,3
SigLIP2,263,True,True,True,3,3
SigLIP2,264,True,True,True,3,3
SigLIP2,265,True,True,True,3,3
SigLIP2,266,True,True,True,3,3
SigLIP2,267,True,True,True,60,60
SigLIP2,269,True,True,True,8,8
SigLIP2,270,True,True,True,5,5
SigLIP2,272,True,True,True,3,3
SigLIP2,273,False,False,False,100,100
SigLIP2,274,False,False,False,100,100
SigLIP2,275,False,False,False,100,100
SigLIP2,277,True,True,True,8,8
SigLIP2,280,True,True,True,5,5
SigLIP2,281,True,True,True,10,10
SigLIP2,282,True,True,True,80,80
SigLIP2,283,True,True,True,3,3
SigLIP2,284,True,True,True,3,3
SigLIP2,285,True,True,True,13,13
SigLIP2,286,True,True,True,3,3
SigLIP2,287,False,False,False,100,100
SigLIP2,288,True,True,True,13,13
SigLIP2,289,False,False,False,100,100
SigLIP2,290,True,True,True,10,10
SigLIP2,291,False,False,False,100,100
SigLIP2,292,True,True,True,23,23
SigLIP2,293,False,False,False,100,100
SigLIP2,294,True,True,True,15,15
SigLIP2,295,True,True,True,8,8
SigLIP2,297,True,True,True,8,8
SigLIP2,298,True,True,True,3,3
SigLIP2,299,True,True,True,8,8
SigLIP2,301,True,True,True,28,28
SigLIP2,302,True,True,True,15,15
SigLIP2,303,True,True,True,5,5
SigLIP2,304,True,True,True,3,3
