victim,sample_index,raw_success,natural,effective_success,raw_query,effective_query
CLIP ViT-B/16,43,True,True,True,3,3
CLIP ViT-B/16,45,True,True,True,3,3
CLIP ViT-B/16,47,True,True,True,3,3
CLIP ViT-B/16,49,True,True,True,5,5
CLIP ViT-B/16,50,True,True,True,60,60
CLIP ViT-B/16,51,False,False,False,100,100
CLIP ViT-B/16,52,True,True,True,3,3
CLIP ViT-B/16,53,True,True,True,5,5
CLIP ViT-B/16,54,True,True,True,5,5
CLIP ViT-B/16,55,True,True,True,3,3
CLIP ViT-B/16,56,True,True,True,3,3
CLIP ViT-B/16,57,True,True,True,3,3
CLIP ViT-B/16,58,True,True,True,5,5
CLIP ViT-B/16,59,True,True,True,25,25
CLIP ViT-B/16,60,True,True,True,8,8
CLIP ViT-B/16,61,True,True,True,8,8
CLIP ViT-B/16,62,True,True,True,3,3
CLIP ViT-B/16,64,True,True,True,10,10
CLIP ViT-B/16,66,True,True,True,3,3
CLIP ViT-B/16,68,True,True,True,3,3
CLIP ViT-B/16,69,True,True,True,3,3
CLIP ViT-B/16,70,True,True,True,30,30
CLIP ViT-B/16,71,True,True,True,15,15
CLIP ViT-B/16,72,True,True,True,5,5
CLIP ViT-B/16,73,True,True,True,15,15
CLIP ViT-B/16,75,True,True,True,3,3
CLIP ViT-B/16,76,False,False,False,100,100
CLIP ViT-B/16,77,True,True,True,3,3
CLIP ViT-B/16,78,True,True,True,38,38
CLIP ViT-B/16,79,True,True,True,3,3
CLIP ViT-B/16,80,True,True,True,3,3
CLIP ViT-B/16,81,True,True,True,35,35
CLIP ViT-B/16,84,False,False,False,100,100
CLIP ViT-B/16,85,True,True,True,20,20
CLIP ViT-B/16,87,True,True,True,20,20
CLIP ViT-B/16,88,True,True,True,13,13
CLIP ViT-B/16,89,True,True,True,5,5
CLIP ViT-B/16,90,True,True,True,5,5
CLIP ViT-B/16,91,False,False,False,100,100
CLIP ViT-B/16,92,True,True,True,38,38
CLIP ViT-B/16,93,False,False,False,100,100
CLIP ViT-B/16,94,True,True,True,28,28
CLIP ViT-B/16,95,True,True,True,5,5
CLIP ViT-B/16,100,True,True,True,3,3
CLIP ViT-B/16,101,True,True,True,5,5
CLIP ViT-B/16,102,True,True,True,3,3
CLIP ViT-B/16,103,False,False,False,100,100
CLIP ViT-B/16,105,True,True,True,5,5
CLIP ViT-B/16,106,True,True,True,8,8
CLIP ViT-B/16,108,True,True,True,5,5
CLIP ViT-B/16,111,True,True,True,13,13
CLIP ViT-B/16,112,False,False,False,100,100
CLIP ViT-B/16,113,True,True,True,3,3
CLIP ViT-B/16,114,True,True,True,10,10
CLIP ViT-B/16,115,True,True,True,3,3
CLIP ViT-B/16,116,True,True,True,13,13
CLIP ViT-B/16,117,False,False,False,100,100
CLIP ViT-B/16,118,True,True,True,66,66
CLIP ViT-B/16,120,True,True,True,8,8
CLIP ViT-B/16,121,True,True,True,5,5
CLIP ViT-B/16,122,True,True,True,3,3
CLIP ViT-B/16,123,True,True,True,49,49
CLIP ViT-B/16,125,True,True,True,3,3
CLIP ViT-B/16,126,True,True,True,18,18
CLIP ViT-B/16,127,True,True,True,3,3
CLIP ViT-B/16,128,True,True,True,3,3
CLIP ViT-B/16,129,True,True,True,3,3
CLIP ViT-B/16,130,True,True,True,3,3
CLIP ViT-B/16,131,True,True,True,3,3
CLIP ViT-B/16,132,True,True,True,3,3
CLIP ViT-B/16,133,True,True,True,3,3
CLIP ViT-B/16,134,True,True,True,3,3
CLIP ViT-B/16,135,True,True,True,13,13
CLIP ViT-B/16,136,True,True,True,3,3
CLIP ViT-B/16,138,True,True,True,5,5
CLIP ViT-B/16,139,True,True,True,30,30
CLIP ViT-B/16,141,True,True,True,3,3
CLIP ViT-B/16,143,True,True,True,3,3
CLIP ViT-B/16,144,True,True,True,20,20
CLIP ViT-B/16,145,True,True,True,3,3
CLIP ViT-B/16,146,False,False,False,100,100
CLIP ViT-B/16,148,True,True,True,8,8
CLIP ViT-B/16,149,True,True,True,38,38
CLIP ViT-B/16,150,True,True,True,5,5
CLIP ViT-B/16,151,True,True,True,15,15
CLIP ViT-B/16,152,True,True,True,10,10
CLIP ViT-B/16,153,True,True,True,20,20
CLIP ViT-B/16,155,True,True,True,8,8
CLIP ViT-B/16,156,True,True,True,5,5
CLIP ViT-B/16,157,True,True,True,18,18
CLIP ViT-B/16,158,True,True,True,18,18
CLIP ViT-B/16,159,True,True,True,30,30
CLIP ViT-B/16,160,False,False,False,100,100
CLIP ViT-B/16,162,True,True,True,20,20
CLIP ViT-B/16,163,True,True,True,3,3
CLIP ViT-B/16,164,True,True,True,3,3
CLIP ViT-B/16,166,True,True,True,8,8
CLIP ViT-B/16,167,True,True,True,53,53
CLIP ViT-B/16,168,True,True,True,3,3
CLIP ViT-B/16,170,True,True,True,3,3
CLIP ViT-B/16,172,True,True,True,13,13
CLIP ViT-B/16,174,True,True,True,20,20
CLIP ViT-B/16,175,True,True,True,28,28
CLIP ViT-B/16,176,False,False,False,100,100
CLIP ViT-B/16,178,False,False,False,100,100
CLIP ViT-B/16,180,False,False,False,100,100
CLIP ViT-B/16,181,True,True,True,15,15
CLIP ViT-B/16,184,True,True,True,3,3
CLIP ViT-B/16,185,True,True,True,5,5
CLIP ViT-B/16,186,True,True,True,3,3
CLIP ViT-B/16,187,True,True,True,3,3
CLIP ViT-B/16,188,True,True,True,5,5
CLIP ViT-B/16,189,True,True,True,8,8
CLIP ViT-B/16,190,True,True,True,5,5
CLIP ViT-B/16,191,True,True,True,38,38
CLIP ViT-B/16,192,True,True,True,3,3
CLIP ViT-B/16,193,True,True,True,23,23
CLIP ViT-B/16,196,True,True,True,3,3
CLIP ViT-B/16,198,True,True,True,8,8
CLIP ViT-B/16,199,True,True,True,3,3
CLIP ViT-B/16,200,True,True,True,3,3
CLIP ViT-B/16,201,True,True,True,3,3
CLIP ViT-B/16,202,True,True,True,10,10
CLIP ViT-B/16,203,True,True,True,48,48
CLIP ViT-B/16,205,True,True,True,18,18
CLIP ViT-B/16,206,False,False,False,100,100
CLIP ViT-B/16,207,True,True,True,88,88
CLIP ViT-B/16,208,False,False,False,100,100
CLIP ViT-B/16,209,False,False,False,100,100
CLIP ViT-B/16,210,True,True,True,10,10
CLIP ViT-B/16,215,True,True,True,3,3
CLIP ViT-B/16,216,True,True,True,75,75
CLIP ViT-B/16,218,True,True,True,10,10
CLIP ViT-B/16,219,True,True,True,5,5
CLIP ViT-B/16,221,True,True,True,25,25
CLIP ViT-B/16,222,True,True,True,3,3
CLIP ViT-B/16,223,True,True,True,8,8
CLIP ViT-B/16,224,False,False,False,100,100
CLIP ViT-B/16,225,True,True,True,23,23
CLIP ViT-B/16,227,True,True,True,8,8
CLIP ViT-B/16,228,True,True,True,8,8
CLIP ViT-B/16,229,False,False,False,100,100
CLIP ViT-B/16,231,True,True,True,3,3
CLIP ViT-B/16,232,True,True,True,5,5
CLIP ViT-B/16,233,True,True,True,8,8
CLIP ViT-B/16,234,True,True,True,60,60
CLIP ViT-B/16,235,True,True,True,18,18
CLIP ViT-B/16,236,True,True,True,3,3
CLIP ViT-B/16,237,True,True,True,3,3
CLIP ViT-B/16,238,True,True,True,38,38
CLIP ViT-B/16,239,True,True,True,3,3
CLIP ViT-B/16,240,True,True,True,5,5
CLIP ViT-B/16,242,True,True,True,18,18
CLIP ViT-B/16,243,True,True,True,5,5
CLIP ViT-B/16,244,True,True,True,10,10
CLIP ViT-B/16,245,True,True,True,10,10
CLIP ViT-B/16,246,True,True,True,10,10
CLIP ViT-B/16,247,False,False,False,100,100
CLIP ViT-B/16,248,True,True,True,3,3
CLIP ViT-B/16,249,True,True,True,3,3
CLIP ViT-B/16,250,True,True,True,8,8
CLIP ViT-B/16,252,True,True,True,3,3
CLIP ViT-B/16,253,True,True,True,28,28
CLIP ViT-B/16,254,True,True,True,15,15
CLIP ViT-B/16,255,True,True,True,60,60
CLIP ViT-B/16,256,True,True,True,3,3
CLIP ViT-B/16,257,False,False,False,100,100
CLIP ViT-B/16,258,True,True,True,3,3
CLIP ViT-B/16,259,True,True,True,15,15
CLIP ViT-B/16,260,True,True,True,3,3
CLIP ViT-B/16,262,True,True,True,3,3
CLIP ViT-B/16,263,True,True,True,3,3
CLIP ViT-B/16,264,True,True,True,3,3
CLIP ViT-B/16,267,True,True,True,3,3
CLIP ViT-B/16,268,True,True,True,5,5
CLIP ViT-B/16,269,True,True,True,8,8
CLIP ViT-B/16,270,True,True,True,3,3
CLIP ViT-B/16,271,True,True,True,3,3
CLIP ViT-B/16,273,False,False,False,100,100
CLIP ViT-B/16,274,True,True,True,53,53
CLIP ViT-B/16,275,True,True,True,3,3
CLIP ViT-B/16,277,True,True,True,3,3
CLIP ViT-B/16,280,True,True,True,3,3
CLIP ViT-B/16,281,True,True,True,3,3
CLIP ViT-B/16,283,True,True,True,3,3
CLIP ViT-B/16,284,True,True,True,3,3
CLIP ViT-B/16,285,True,True,True,33,33
CLIP ViT-B/16,287,False,False,False,100,100
CLIP ViT-B/16,288,True,True,True,3,3
CLIP ViT-B/16,289,False,False,False,100,100
CLIP ViT-B/16,290,True,True,True,8,8
CLIP ViT-B/16,291,True,True,True,15,15
CLIP ViT-B/16,292,True,True,True,8,8
CLIP ViT-B/16,293,True,True,True,3,3
CLIP ViT-B/16,294,True,True,True,15,15
CLIP ViT-B/16,296,True,True,True,3,3
CLIP ViT-B/16,297,True,True,True,18,18
CLIP ViT-B/16,298,True,True,True,3,3
CLIP ViT-B/16,299,True,True,True,3,3
CLIP ViT-B/16,301,True,True,True,33,33
CLIP ViT-B/16,302,True,True,True,10,10
CLIP ViT-B/16,303,True,True,True,5,5
CLIP ViT-B/16,304,True,True,True,5,5
CLIP ViT-B/16,305,False,False,False,100,100
CLIP ViT-B/16,307,True,True,True,10,10
CLIP ViT-B/16,309,True,True,True,3,3
CLIP ViT-B/16,310,False,False,False,100,100
CLIP ViT-B/16,311,True,True,True,3,3
CLIP ViT-B/16,313,True,True,True,13,13
CLIP ViT-B/16,314,True,True,True,3,3
CLIP ViT-B/16,315,True,True,True,3,3
CLIP ViT-B/16,316,False,False,False,100,100
